,transaction_id,customer_id,Preferred Cusine,age,dish,Qty,price_for_1,number_of_stayers,check_in_date,check_out_date,order_time,booked_through_points
200,10160768,291,Multi,45,Idli,1,75,1,2024-06-26 00:00:00,2024-06-29 07:06:51,2024-06-28 00:15:14,0
201,5062246,292,South Indian,24,Masala Dosa,1,150,1,2024-05-21 00:00:00,2024-05-23 05:58:31,2024-05-22 18:00:30,0
202,12111634,293,South Indian,29,Aloo Paratha,1,200,1,2024-04-28 00:00:00,2024-05-01 12:42:35,2024-04-28 14:59:16,0
203,994161,294,Multi,59,Masala Dosa,2,150,3,2023-12-08 00:00:00,2023-12-10 14:26:41,2023-12-09 14:28:16,0
204,6539895,295,Multi,35,Filter Coffee,2,80,1,2023-02-11 00:00:00,2023-02-15 05:05:52,2023-02-12 01:24:37,0
205,3696480,296,South Indian,34,South Indian Thali,2,500,2,2024-01-01 00:00:00,2024-01-05 12:03:45,2024-01-03 04:43:37,1
206,1594006,297,North Indian,33,Idli,1,75,1,2024-09-09 00:00:00,2024-09-13 17:55:06,2024-09-12 16:10:31,0
207,7932988,298,North Indian,27,Vanilla Ice Cream,3,120,3,2024-06-22 00:00:00,2024-06-24 11:10:53,2024-06-23 21:24:17,0
208,5696305,299,North Indian,55,Chocolate Cake,1,200,1,2024-12-04 00:00:00,2024-12-06 12:16:41,2024-12-04 10:56:04,0
209,14638642,300,North Indian,30,Vanilla Ice Cream,3,120,2,2023-01-10 00:00:00,2023-01-13 10:11:27,2023-01-12 00:47:00,1
210,13564589,301,Multi,29,Chinese Noodles,3,300,3,2023-10-30 00:00:00,2023-11-01 06:39:40,2023-10-31 04:59:24,0
211,12786871,302,Multi,28,Vanilla Ice Cream,1,120,1,2024-08-11 00:00:00,2024-08-16 12:54:32,2024-08-14 11:58:53,0
212,4241649,303,North Indian,31,Idli,3,75,3,2023-03-07 00:00:00,2023-03-09 23:09:47,2023-03-07 13:19:23,0
213,5937450,304,Multi,26,Utthappam,2,150,1,2024-08-21 00:00:00,2024-08-23 07:37:03,2024-08-22 07:31:13,0
214,2999733,305,South Indian,27,Masala Dosa,2,150,1,2023-08-12 00:00:00,2023-08-13 20:41:11,2023-08-13 03:43:29,0
215,3127626,306,Multi,18,Pasta,2,320,2,2024-12-07 00:00:00,2024-12-09 09:17:53,2024-12-07 19:39:01,1
216,15382331,307,Multi,20,Aloo Paratha,2,200,2,2024-02-07 00:00:00,2024-02-11 12:02:13,2024-02-08 16:12:56,0
217,13712550,308,Multi,24,Aloo Paratha,1,200,1,2024-03-03 00:00:00,2024-03-06 00:05:09,2024-03-04 11:58:32,0
218,5847307,309,South Indian,30,Idli,1,75,1,2023-01-23 00:00:00,2023-01-27 08:23:47,2023-01-24 19:38:07,0
219,15975061,310,Multi,60,Roti Curry,2,100,2,2024-03-31 00:00:00,2024-04-02 13:34:31,2024-03-31 16:28:18,1
220,5007073,311,North Indian,35,Aloo Paratha,2,200,1,2024-03-14 00:00:00,2024-03-16 19:56:57,2024-03-15 10:00:10,1
221,10419244,312,South Indian,47,Breakfast thali,2,500,2,2023-07-29 00:00:00,2023-07-31 06:49:28,2023-07-29 16:30:25,1
222,15887104,313,North Indian,40,Filter Coffee,4,80,3,2023-08-11 00:00:00,2023-08-13 06:43:21,2023-08-11 09:02:09,0
223,13341114,314,North Indian,31,North Indian Thali,1,600,2,2023-05-14 00:00:00,2023-05-16 01:00:26,2023-05-15 03:34:22,1
224,825092,315,Multi,52,Pasta,2,320,1,2023-04-27 00:00:00,2023-05-02 23:19:08,2023-04-30 11:13:05,0
225,157264,316,Multi,22,Pasta,1,320,1,2024-12-02 00:00:00,2024-12-05 00:11:51,2024-12-03 16:48:12,0
226,5691835,317,South Indian,54,North Indian Thali,2,600,2,2024-09-19 00:00:00,2024-09-21 01:06:52,2024-09-20 17:46:34,1
227,4793554,318,South Indian,28,Filter Coffee,1,80,1,2023-05-16 00:00:00,2023-05-19 14:01:58,2023-05-16 16:11:48,0
228,14525279,319,Multi,52,Palak Paneer,1,250,1,2023-11-01 00:00:00,2023-11-07 00:47:58,2023-11-04 22:08:33,1
229,15675498,320,Multi,28,Chinese Noodles,1,300,1,2024-02-27 00:00:00,2024-02-29 00:37:31,2024-02-27 13:32:27,0
230,4579208,321,Multi,29,Masala Dosa,1,150,1,2023-09-22 00:00:00,2023-09-28 14:12:46,2023-09-26 19:18:18,0
231,11430186,322,North Indian,37,Chinese Noodles,2,300,1,2023-03-16 00:00:00,2023-03-19 05:54:58,2023-03-17 21:32:04,0
232,4371690,323,Multi,53,Breakfast thali,1,500,1,2024-09-26 00:00:00,2024-09-28 14:02:46,2024-09-26 19:30:17,0
233,6233881,324,Multi,54,Breakfast thali,2,500,2,2024-01-29 00:00:00,2024-01-31 03:53:05,2024-01-30 07:17:44,1
234,901443,325,Multi,22,Chinese Noodles,2,300,1,2024-10-16 00:00:00,2024-10-18 07:39:05,2024-10-16 17:51:30,0
235,3412490,326,South Indian,26,Pasta,1,320,1,2024-12-01 00:00:00,2024-12-04 12:29:55,2024-12-02 21:26:11,0
236,1156327,327,Multi,19,Idli,1,75,1,2024-04-10 00:00:00,2024-04-12 18:17:31,2024-04-11 03:00:45,0
237,11267667,328,Multi,57,Masala Dosa,2,150,2,2023-02-12 00:00:00,2023-02-19 17:42:51,2023-02-18 20:56:25,0
238,2568655,329,Multi,21,Breakfast thali,2,500,2,2024-03-13 00:00:00,2024-03-15 05:38:27,2024-03-15 03:14:10,1
239,8420434,330,North Indian,27,Breakfast thali,1,500,2,2024-05-14 00:00:00,2024-05-18 05:36:25,2024-05-16 00:31:59,1
240,11610580,331,North Indian,26,Aloo Paratha,1,200,1,2024-08-17 00:00:00,2024-08-18 18:54:05,2024-08-17 07:04:44,0
241,16107993,332,South Indian,23,Roti Curry,1,100,1,2023-06-11 00:00:00,2023-06-15 19:53:44,2023-06-13 12:32:10,0
242,4487260,333,North Indian,45,Utthappam,1,150,1,2024-11-24 00:00:00,2024-11-26 00:29:39,2024-11-24 23:02:23,0
243,13963045,334,North Indian,38,Masala Dosa,3,150,3,2023-07-11 00:00:00,2023-07-15 11:14:09,2023-07-12 17:59:52,0
244,12791856,335,South Indian,31,South Indian Thali,1,500,1,2024-10-06 00:00:00,2024-10-08 15:58:58,2024-10-08 03:30:09,0
245,13641051,336,South Indian,24,Masala Dosa,2,150,2,2023-11-20 00:00:00,2023-11-23 04:21:18,2023-11-21 05:53:25,0
246,7333917,337,North Indian,30,Breakfast thali,1,500,2,2024-12-10 00:00:00,2024-12-11 18:54:47,2024-12-10 10:33:05,1
247,14609367,338,South Indian,32,Chinese Noodles,2,300,2,2024-11-18 00:00:00,2024-11-18 23:30:30,2024-11-18 08:25:26,0
248,6658143,339,South Indian,25,Utthappam,2,150,1,2024-04-19 00:00:00,2024-04-21 09:54:33,2024-04-20 12:53:32,0
249,8245201,340,North Indian,36,Idli,1,75,1,2023-10-21 00:00:00,2023-10-23 21:30:52,2023-10-23 19:21:02,0
250,7168650,341,South Indian,27,Filter Coffee,1,80,1,2023-07-27 00:00:00,2023-07-29 03:26:36,2023-07-27 14:29:28,0
251,3640189,342,South Indian,32,Aloo Paratha,1,200,1,2024-06-25 00:00:00,2024-06-28 23:54:04,2024-06-26 06:33:10,1
252,13125764,343,Multi,18,Utthappam,2,150,2,2024-10-29 00:00:00,2024-11-02 18:26:28,2024-10-31 09:04:19,0
253,16319468,344,South Indian,34,Chinese Noodles,3,300,3,2023-06-16 00:00:00,2023-06-19 10:30:38,2023-06-16 19:56:28,0
254,12709900,345,North Indian,27,Filter Coffee,2,80,1,2024-04-07 00:00:00,2024-04-10 17:38:22,2024-04-09 12:08:44,0
255,4702092,346,Multi,27,Filter Coffee,3,80,3,2024-06-24 00:00:00,2024-06-26 03:15:55,2024-06-24 08:24:21,0
256,10377284,347,Multi,23,Chocolate Cake,2,200,1,2024-04-23 00:00:00,2024-04-26 10:00:01,2024-04-23 11:03:52,0
257,16182194,348,North Indian,22,South Indian Thali,1,500,1,2023-09-06 00:00:00,2023-09-08 00:24:58,2023-09-06 11:31:52,1
258,1028937,349,Multi,53,Chinese Noodles,2,300,3,2024-04-23 00:00:00,2024-04-26 02:12:46,2024-04-23 20:11:11,0
259,7521784,350,North Indian,25,Masala Dosa,2,150,2,2023-07-26 00:00:00,2023-07-27 21:53:45,2023-07-26 11:08:46,0
260,15026273,351,South Indian,32,Masala Dosa,2,150,1,2023-06-29 00:00:00,2023-07-01 03:55:25,2023-06-29 16:29:30,0
261,100345,352,South Indian,33,Aloo Paratha,2,200,2,2024-10-24 00:00:00,2024-10-27 16:01:41,2024-10-25 13:06:09,0
262,12145583,353,North Indian,21,Masala Dosa,3,150,3,2024-02-10 00:00:00,2024-02-11 18:10:50,2024-02-10 08:52:05,0
263,11011555,354,Multi,52,Utthappam,2,150,2,2024-01-26 00:00:00,2024-01-31 06:58:15,2024-01-27 23:43:45,0
264,6698469,355,North Indian,28,Breakfast thali,3,500,3,2024-05-20 00:00:00,2024-05-24 01:30:44,2024-05-20 22:39:04,1
265,10174120,356,Multi,30,Vanilla Ice Cream,2,120,2,2024-08-10 00:00:00,2024-08-14 08:36:23,2024-08-12 16:52:43,0
266,15696637,357,Multi,32,Utthappam,2,150,1,2024-01-24 00:00:00,2024-01-27 10:32:34,2024-01-26 06:27:35,0
267,4181560,358,North Indian,24,Roti Curry,3,100,3,2024-06-29 00:00:00,2024-07-03 15:29:33,2024-07-01 02:30:05,0
268,7677291,359,South Indian,51,Roti Curry,1,100,1,2024-10-17 00:00:00,2024-10-19 06:55:38,2024-10-17 07:32:29,0
269,8813669,360,Multi,48,South Indian Thali,1,500,1,2023-05-28 00:00:00,2023-05-30 03:39:25,2023-05-29 01:25:12,1
270,1513393,361,South Indian,32,Filter Coffee,1,80,1,2024-09-27 00:00:00,2024-09-29 01:58:21,2024-09-27 14:19:08,0
271,26635,362,North Indian,27,North Indian Thali,1,600,1,2023-06-02 00:00:00,2023-06-04 06:43:37,2023-06-03 01:30:33,1
272,10228290,363,South Indian,50,South Indian Thali,2,500,1,2023-05-09 00:00:00,2023-05-15 05:35:47,2023-05-14 17:57:23,1
273,9766974,364,South Indian,34,Utthappam,1,150,1,2024-03-15 00:00:00,2024-03-18 19:31:53,2024-03-18 09:59:14,0
274,1011858,365,South Indian,46,Idli,2,75,1,2023-06-30 00:00:00,2023-07-04 23:36:51,2023-07-02 13:22:00,0
275,4262317,366,South Indian,26,Idli,2,75,1,2024-09-10 00:00:00,2024-09-11 13:24:18,2024-09-10 08:30:58,0
276,3057598,367,Multi,55,Breakfast thali,2,500,1,2024-04-02 00:00:00,2024-04-06 15:56:25,2024-04-04 23:15:12,0
277,3096231,368,North Indian,31,Chinese Noodles,2,300,1,2023-11-09 00:00:00,2023-11-09 19:18:01,2023-11-09 12:08:44,0
278,13455839,369,South Indian,21,Masala Dosa,3,150,3,2024-05-15 00:00:00,2024-05-20 09:26:13,2024-05-16 23:00:26,0
279,9476619,370,South Indian,46,Utthappam,2,150,2,2024-11-01 00:00:00,2024-11-03 17:35:54,2024-11-03 06:50:28,0
280,792390,371,North Indian,27,Utthappam,1,150,1,2023-04-12 00:00:00,2023-04-15 21:24:29,2023-04-14 01:36:44,0
281,1115115,372,South Indian,20,Masala Chai,2,80,2,2023-06-06 00:00:00,2023-06-09 20:38:34,2023-06-09 03:46:17,0
282,13649495,373,South Indian,33,North Indian Thali,1,600,1,2024-12-04 00:00:00,2024-12-05 04:03:22,2024-12-04 09:07:47,1
283,10468057,374,Multi,26,Filter Coffee,4,80,3,2024-01-08 00:00:00,2024-01-13 06:32:14,2024-01-12 11:48:11,0
284,5616780,375,South Indian,24,Masala Chai,1,80,1,2023-12-30 00:00:00,2024-01-03 20:18:24,2024-01-01 08:02:19,0
285,3611993,376,South Indian,26,Idli,2,75,1,2024-05-23 00:00:00,2024-05-25 02:38:20,2024-05-23 08:13:42,0
286,2228169,377,Multi,24,Utthappam,1,150,1,2024-07-30 00:00:00,2024-07-31 20:50:33,2024-07-31 06:12:47,0
287,12422643,378,Multi,21,Idli,2,75,2,2024-08-02 00:00:00,2024-08-04 12:39:39,2024-08-04 06:55:36,0
288,183331,379,Multi,58,Breakfast thali,2,500,1,2023-01-25 00:00:00,2023-01-28 04:07:29,2023-01-27 01:39:48,1
289,5296507,380,South Indian,37,Idli,3,75,2,2024-08-21 00:00:00,2024-08-24 04:24:00,2024-08-22 15:17:02,0
290,15441336,381,South Indian,24,Filter Coffee,2,80,1,2023-01-01 00:00:00,2023-01-08 21:46:18,2023-01-07 00:15:44,1
291,13168114,382,Multi,30,Chocolate Cake,3,200,3,2024-11-12 00:00:00,2024-11-15 04:44:21,2024-11-13 04:58:30,0
292,7491338,383,North Indian,49,South Indian Thali,2,500,1,2023-04-13 00:00:00,2023-04-17 10:23:44,2023-04-17 07:20:19,1
293,4681574,384,North Indian,30,Palak Paneer,2,250,1,2023-05-14 00:00:00,2023-05-16 21:14:56,2023-05-14 10:14:28,1
294,8287952,385,North Indian,33,Masala Dosa,1,150,1,2024-01-24 00:00:00,2024-01-28 13:24:24,2024-01-25 16:18:53,0
295,1481488,386,Multi,34,Masala Chai,1,80,1,2024-04-05 00:00:00,2024-04-07 02:12:23,2024-04-06 07:12:01,0
296,15300034,387,North Indian,37,Palak Paneer,1,250,1,2024-02-21 00:00:00,2024-02-23 00:12:48,2024-02-22 12:21:55,0
297,14692451,388,South Indian,29,North Indian Thali,3,600,3,2023-02-02 00:00:00,2023-02-05 03:20:01,2023-02-03 05:12:38,1
298,16560608,389,North Indian,26,Chinese Noodles,2,300,1,2024-11-30 00:00:00,2024-12-01 19:18:30,2024-12-01 05:05:08,0
299,9419909,390,Multi,19,North Indian Thali,1,600,2,2023-07-12 00:00:00,2023-07-15 10:45:45,2023-07-13 22:01:23,0
300,15800629,391,South Indian,21,Vanilla Ice Cream,1,120,1,2024-10-08 00:00:00,2024-10-10 23:19:15,2024-10-08 12:24:45,0
301,14255457,392,South Indian,49,Palak Paneer,2,250,2,2024-01-31 00:00:00,2024-02-04 05:41:46,2024-02-01 00:50:30,0
302,2249128,393,South Indian,42,Chocolate Cake,2,200,2,2024-09-27 00:00:00,2024-10-01 18:22:07,2024-09-30 10:15:04,0
303,9502656,394,Multi,55,Utthappam,1,150,2,2023-05-21 00:00:00,2023-05-23 20:11:58,2023-05-21 23:05:54,0
304,3242767,395,South Indian,40,South Indian Thali,2,500,2,2024-02-12 00:00:00,2024-02-14 17:43:11,2024-02-12 22:45:45,1
305,3977853,396,North Indian,31,Idli,2,75,1,2023-01-05 00:00:00,2023-01-07 08:28:03,2023-01-07 02:53:58,0
306,11909100,397,North Indian,35,Idli,2,75,2,2023-08-03 00:00:00,2023-08-07 00:33:52,2023-08-05 17:36:29,0
307,4582593,398,South Indian,45,Pasta,3,320,3,2024-03-27 00:00:00,2024-03-30 07:55:54,2024-03-28 02:04:18,0
308,13394823,399,South Indian,36,North Indian Thali,1,600,1,2024-01-05 00:00:00,2024-01-06 04:46:46,2024-01-05 13:49:08,0
309,4922507,400,Multi,55,Breakfast thali,2,500,2,2023-03-28 00:00:00,2023-03-31 00:36:24,2023-03-28 20:48:40,1
310,14805039,401,North Indian,37,Breakfast thali,1,500,2,2023-08-18 00:00:00,2023-08-20 22:16:54,2023-08-19 02:06:22,1
311,8796624,402,South Indian,40,Breakfast thali,1,500,1,2024-11-30 00:00:00,2024-12-03 06:21:26,2024-12-01 05:34:59,1
312,7512917,403,South Indian,33,Vanilla Ice Cream,2,120,2,2023-10-26 00:00:00,2023-10-29 00:32:38,2023-10-27 07:29:24,1
313,4392802,404,Multi,20,Chocolate Cake,2,200,1,2023-11-14 00:00:00,2023-11-15 12:30:41,2023-11-14 08:17:27,1
314,3409493,405,Multi,25,Vanilla Ice Cream,2,120,1,2024-06-05 00:00:00,2024-06-06 17:04:03,2024-06-06 13:18:36,0
315,12473306,406,Multi,25,Idli,2,75,2,2023-03-05 00:00:00,2023-03-07 07:03:14,2023-03-06 01:46:09,0
316,16030771,407,South Indian,39,Aloo Paratha,2,200,3,2023-05-26 00:00:00,2023-06-01 02:59:21,2023-05-28 10:35:24,0
317,8656509,408,Multi,23,Breakfast thali,2,500,2,2024-03-15 00:00:00,2024-03-19 12:08:30,2024-03-17 07:38:23,1
318,15764927,409,South Indian,25,Chocolate Cake,1,200,1,2023-03-09 00:00:00,2023-03-12 14:23:43,2023-03-09 20:21:12,0
319,8054347,410,North Indian,22,Chinese Noodles,2,300,2,2023-12-14 00:00:00,2023-12-16 11:35:44,2023-12-14 19:17:52,0
320,6901048,411,South Indian,20,Aloo Paratha,1,200,1,2024-08-15 00:00:00,2024-08-18 01:34:07,2024-08-16 23:37:04,0
321,6446196,412,Multi,43,Filter Coffee,3,80,2,2023-05-29 00:00:00,2023-05-31 22:01:15,2023-05-29 20:03:25,0
322,16336407,413,South Indian,25,Idli,2,75,1,2024-09-26 00:00:00,2024-10-01 00:38:34,2024-09-28 08:43:31,0
323,16059200,414,South Indian,22,Utthappam,1,150,1,2024-10-19 00:00:00,2024-10-23 13:07:33,2024-10-19 22:57:56,0
324,2453142,415,North Indian,50,Idli,1,75,1,2024-11-30 00:00:00,2024-12-02 00:30:19,2024-11-30 17:07:54,1
325,15289317,416,Multi,45,Pasta,1,320,1,2023-02-02 00:00:00,2023-02-04 01:10:47,2023-02-03 17:14:42,0
326,84210,417,Multi,27,Pasta,2,320,1,2023-12-19 00:00:00,2023-12-22 12:40:01,2023-12-20 09:46:42,0
327,9886757,418,South Indian,29,Roti Curry,2,100,2,2023-01-31 00:00:00,2023-02-03 04:51:59,2023-01-31 20:50:53,0
328,2117732,419,Multi,50,Filter Coffee,2,80,1,2024-04-28 00:00:00,2024-05-01 09:57:44,2024-04-29 07:59:54,0
329,14321078,420,South Indian,18,Palak Paneer,2,250,2,2024-01-08 00:00:00,2024-01-11 02:45:11,2024-01-09 16:07:49,0
330,12683709,421,South Indian,29,Idli,1,75,1,2024-06-13 00:00:00,2024-06-15 16:25:44,2024-06-13 14:16:07,0
331,11453494,422,Multi,52,Chinese Noodles,2,250,1,2023-01-06 00:00:00,2023-01-10 20:29:28,2023-01-10 13:59:47,0
332,14718288,423,North Indian,26,Palak Paneer,1,250,1,2023-06-27 00:00:00,2023-06-29 13:28:55,2023-06-29 01:40:31,1
333,14776592,424,North Indian,22,Filter Coffee,1,80,1,2024-07-25 00:00:00,2024-07-27 16:45:20,2024-07-26 00:02:29,0
334,6275820,425,Multi,23,Breakfast thali,2,500,1,2023-11-08 00:00:00,2023-11-10 00:11:04,2023-11-08 21:36:20,1
335,9652489,426,North Indian,32,Palak Paneer,3,250,3,2024-06-30 00:00:00,2024-07-06 03:06:48,2024-07-04 11:45:41,0
336,11103855,427,North Indian,35,Aloo Paratha,2,200,1,2024-12-03 00:00:00,2024-12-06 10:01:08,2024-12-05 01:03:49,0
337,1252256,428,North Indian,20,Vanilla Ice Cream,2,120,1,2024-07-20 00:00:00,2024-07-27 00:00:20,2024-07-24 07:45:44,0
338,16253483,429,South Indian,25,Breakfast thali,1,500,1,2024-12-10 00:00:00,2024-12-11 21:32:44,2024-12-11 00:33:03,1
339,6816005,430,North Indian,34,Palak Paneer,1,250,2,2023-01-24 00:00:00,2023-01-27 15:44:18,2023-01-26 09:32:59,0
340,12701013,431,North Indian,28,Filter Coffee,2,80,1,2024-03-16 00:00:00,2024-03-21 12:24:20,2024-03-19 00:28:20,0
341,9731630,432,North Indian,28,Vanilla Ice Cream,2,120,1,2023-11-16 00:00:00,2023-11-19 05:55:36,2023-11-17 11:33:21,0
342,16266344,433,Multi,28,Roti Curry,2,100,1,2023-09-28 00:00:00,2023-10-02 07:10:52,2023-09-30 06:10:38,0
343,10095887,434,South Indian,25,Aloo Paratha,1,200,1,2023-11-19 00:00:00,2023-11-21 19:38:53,2023-11-19 08:31:35,0
344,10432793,435,South Indian,52,Breakfast thali,1,500,1,2023-10-06 00:00:00,2023-10-09 13:11:17,2023-10-07 02:13:03,1
345,7906165,436,North Indian,33,Utthappam,1,150,1,2024-10-06 00:00:00,2024-10-09 04:42:49,2024-10-07 12:56:44,0
346,2772814,437,Multi,51,Aloo Paratha,1,200,1,2023-11-02 00:00:00,2023-11-07 02:58:40,2023-11-04 19:10:20,0
347,4603483,438,North Indian,29,Roti Curry,2,100,1,2024-06-30 00:00:00,2024-07-02 06:28:38,2024-06-30 13:47:44,0
348,10675453,439,Multi,33,Palak Paneer,2,250,2,2023-06-18 00:00:00,2023-06-21 05:06:34,2023-06-19 18:46:41,0
349,13593292,440,North Indian,25,Palak Paneer,2,250,2,2024-11-04 00:00:00,2024-11-07 21:33:12,2024-11-05 01:29:54,0
350,8277831,441,Multi,25,Chocolate Cake,2,200,2,2023-09-05 00:00:00,2023-09-08 14:49:46,2023-09-06 06:50:34,0
351,3744416,442,North Indian,28,Masala Dosa,1,150,1,2024-11-27 00:00:00,2024-11-29 22:44:33,2024-11-29 09:36:03,1
352,489942,443,South Indian,40,Pasta,2,320,2,2024-09-23 00:00:00,2024-09-25 07:07:22,2024-09-23 14:56:29,1
353,15623472,444,Multi,59,Aloo Paratha,2,200,1,2024-06-11 00:00:00,2024-06-13 09:05:10,2024-06-11 12:38:52,0
354,14470778,445,Multi,20,Filter Coffee,2,80,2,2023-07-22 00:00:00,2023-07-23 16:59:45,2023-07-22 10:11:57,0
355,8263100,446,South Indian,46,Aloo Paratha,1,200,1,2024-03-19 00:00:00,2024-03-21 08:57:04,2024-03-19 08:44:13,0
356,8775903,447,South Indian,39,Masala Dosa,1,150,1,2023-05-24 00:00:00,2023-05-26 20:57:14,2023-05-26 03:41:37,0
357,907146,448,North Indian,34,Masala Dosa,1,150,1,2023-05-03 00:00:00,2023-05-04 06:38:21,2023-05-03 08:33:26,0
358,15662767,449,South Indian,56,Breakfast thali,3,500,2,2023-07-26 00:00:00,2023-07-30 13:47:40,2023-07-27 19:23:19,1
359,11972089,450,North Indian,31,Masala Chai,1,80,1,2024-02-21 00:00:00,2024-02-23 08:40:15,2024-02-21 07:53:08,0
360,6604693,451,South Indian,40,Filter Coffee,2,80,1,2024-06-05 00:00:00,2024-06-07 10:13:47,2024-06-06 02:46:48,0
361,2952760,452,Multi,24,Masala Dosa,1,150,1,2024-11-04 00:00:00,2024-11-05 23:18:38,2024-11-04 16:08:11,0
362,3327179,453,South Indian,46,Masala Dosa,3,150,1,2024-05-04 00:00:00,2024-05-07 17:25:21,2024-05-05 19:08:43,0
363,12629540,454,Multi,46,Breakfast thali,2,500,2,2023-12-27 00:00:00,2023-12-28 17:31:23,2023-12-27 16:48:38,1
364,9930983,455,Multi,21,Breakfast thali,2,500,2,2024-06-27 00:00:00,2024-06-29 07:02:11,2024-06-28 11:09:45,1
365,11818724,456,North Indian,25,Filter Coffee,4,80,3,2024-09-18 00:00:00,2024-09-19 10:39:56,2024-09-18 13:22:43,0
366,3019053,457,Multi,23,North Indian Thali,2,600,1,2023-04-04 00:00:00,2023-04-08 09:32:09,2023-04-08 01:24:41,1
367,2684015,458,South Indian,46,Chinese Noodles,3,250,3,2023-02-08 00:00:00,2023-02-11 13:21:09,2023-02-09 00:23:07,0
368,8596881,459,South Indian,33,Masala Dosa,2,150,1,2024-08-07 00:00:00,2024-08-09 17:06:33,2024-08-09 00:20:41,0
369,10149170,460,South Indian,24,Chinese Noodles,1,250,1,2024-04-21 00:00:00,2024-04-25 19:06:26,2024-04-22 13:01:09,0
370,2447156,461,Multi,58,Filter Coffee,1,80,1,2024-04-11 00:00:00,2024-04-13 02:00:58,2024-04-11 07:51:16,0
371,7815962,462,Multi,46,Breakfast thali,2,500,2,2023-01-09 00:00:00,2023-01-12 20:34:19,2023-01-11 22:14:56,1
372,2071097,463,Multi,53,Filter Coffee,2,80,1,2023-02-12 00:00:00,2023-02-15 16:55:23,2023-02-13 06:17:39,1
373,4864066,464,Multi,19,Palak Paneer,1,250,1,2023-05-27 00:00:00,2023-05-28 19:26:07,2023-05-27 14:38:24,0
374,4326208,465,North Indian,31,Idli,3,75,3,2023-06-11 00:00:00,2023-06-17 06:51:18,2023-06-14 06:52:20,0
375,1375374,466,North Indian,40,South Indian Thali,2,500,1,2023-08-08 00:00:00,2023-08-11 01:37:40,2023-08-09 11:15:59,1
376,16161750,467,South Indian,31,Aloo Paratha,2,200,2,2023-01-05 00:00:00,2023-01-07 17:38:53,2023-01-05 10:44:06,0
377,9859213,468,Multi,28,North Indian Thali,2,600,1,2024-01-08 00:00:00,2024-01-12 07:08:30,2024-01-09 20:03:52,1
378,16234367,469,South Indian,24,Aloo Paratha,2,200,2,2024-03-23 00:00:00,2024-03-27 22:06:25,2024-03-24 20:09:00,0
379,10003478,470,South Indian,29,Roti Curry,2,100,1,2024-06-15 00:00:00,2024-06-18 16:29:06,2024-06-16 04:01:30,0
380,10706472,471,South Indian,33,Aloo Paratha,1,200,1,2024-10-17 00:00:00,2024-10-19 05:06:23,2024-10-17 04:17:39,0
381,6424872,472,Multi,45,Chocolate Cake,2,200,2,2023-04-06 00:00:00,2023-04-08 11:30:24,2023-04-07 11:42:02,1
382,16152931,473,Multi,58,Masala Dosa,2,150,1,2023-04-02 00:00:00,2023-04-05 17:37:15,2023-04-03 03:06:20,0
383,1892458,474,North Indian,33,Palak Paneer,3,250,2,2024-11-02 00:00:00,2024-11-04 06:14:15,2024-11-02 12:33:06,0
384,8368216,475,North Indian,25,Vanilla Ice Cream,3,120,2,2023-12-03 00:00:00,2023-12-06 05:03:47,2023-12-04 00:11:54,0
385,4668290,476,South Indian,49,Breakfast thali,1,500,1,2024-01-11 00:00:00,2024-01-15 10:00:45,2024-01-12 06:55:41,0
386,15693723,477,South Indian,33,Utthappam,2,150,2,2023-07-30 00:00:00,2023-08-02 20:03:44,2023-07-31 20:41:25,0
387,6881121,478,North Indian,23,Idli,3,75,1,2023-02-11 00:00:00,2023-02-13 07:29:51,2023-02-11 14:09:00,0
388,10006313,479,Multi,50,Masala Dosa,1,150,1,2024-10-24 00:00:00,2024-10-27 13:21:04,2024-10-24 18:43:33,0
389,7079321,480,Multi,22,Vanilla Ice Cream,1,120,1,2024-08-08 00:00:00,2024-08-10 15:59:36,2024-08-10 01:48:53,0
390,12458333,481,South Indian,33,Chocolate Cake,3,200,3,2023-10-21 00:00:00,2023-10-27 06:25:35,2023-10-25 19:31:09,0
391,12894721,482,North Indian,40,Filter Coffee,2,80,2,2024-11-05 00:00:00,2024-11-09 18:47:24,2024-11-06 11:33:51,0
392,968423,483,Multi,55,South Indian Thali,2,500,1,2023-01-01 00:00:00,2023-01-04 19:44:52,2023-01-02 11:00:06,1
393,1418376,484,North Indian,34,Idli,2,75,2,2024-10-17 00:00:00,2024-10-19 05:16:21,2024-10-17 18:32:23,0
394,80745,485,Multi,47,Masala Dosa,2,150,2,2024-03-03 00:00:00,2024-03-06 14:53:46,2024-03-04 18:02:16,0
